employee_id,first_name,last_name,gender,email,phone_number,department,designation,salary,city,state,country,joining_date,employment_status,manager_id,experience_years,performance_rating,bonus_percentage,created_date
4148,Tejas!@#,SODHI,male,DUPLICATE@company.com,+1-248-6735,data,DIRECTOR,1138858,,rajasthan,India,2014-08-02,,-1,18.8,NULL,5.98,14/01/2026
5590,  Wahab  ,Sachar!@#,Male,Wahab@,+91 7685606108,sales,VP,0,Mau,,india,,active,-1,,4,5.7,2021-08-24
10915,  Omkaar  ,Gandhi!@#,male,  omkaar@company.com  ,+1-640-3653,operations,Consultant123,2288404,,,India,01-01-1900,ACTIVE,99999999,19.9,9,28.82,2099-01-01
4598,Jeremiah,  Gour  ,MALE,jeremiah.gour@company.co.in,123456,  Engineering,Analyst123,0,Sasaram,Uttarakhand,IND,2006-09-04,ACTIVE,6646,18.2,5,12.37,
1236,saumya,  Bhakta  ,OTHER,  saumya@company.com  ,XXXXXXXXXX,,DIRECTOR,,,Tamil Nadu,IND,,Terminated,-1,0.2,7,19.42,2099-01-01
5951,FORUM,  Chahal  ,,forum.chahal@company.com,+1-366-9108,sales,SENIOR MANAGER,585473,REWA,kerala,India ,,On Leave,8312,7.5,5,5.44,
7931,JACK,  Khatri  ,Unknown,Jack@,+91 7165737288,PRODUCT,Consultant123,0,Jorhat,,India,31-13-2023,Active,-1,18.1,,15.58,02/05/2024
5159,  Nandini  ,som,,not-an-email,+91 7320024591,data,Consultant123,999999999,ASANSOL,Goa,Bharat,2019-12-11,INACTIVE,3570,1.2,4,12.02,23/12/2024
5230,Nidra!@#,  Viswanathan  ,Male,Nidra@,+1-682-2922,,Associate,1965616,JAMMU,chhattisgarh,  india  ,01-01-1900,INACTIVE,-1,21.1,3,15.83,2025-04-15
8937,om,Dube!@#,Unknown,om.dube@company.co.in,+1-803-8468,,Manager,0,,meghalaya,india,,active,,11.6,7,18.9,
4164,MUGDHA,Karan!@#,F,,+918054422221,Data,Consultant,999999999,Ulhasnagar,Manipur,  india  ,31-13-2023,Inactive,8285,24.9,2,5.67,2024-10-09
9583,rajata,TANDON,F,rajata_tandon@company,9862505473,  IT,ANALYST,0,,Kerala,,2026-12-01,Terminated,3865,11.8,1,20.02,2025-10-26
8615,Theodore,Sha,MALE,  theodore@company.com  ,+91 9646748893,MARKETING,VP,2097659,CHINSURAH,odisha,india,2027-03-09,On Leave,1674,17.5,5,23.08,2099-01-01
9412,Advik!@#,Kashyap,Unknown,Advik@,123456,hr,,1597834,ELURU,,IND,2022/05/10,,99999999,9.7,3,5.79,2023-12-25
5054,Gautam,DUTTA,Female,not-an-email,+918758641592,legal,Analyst,-40456,South Dumdum,uttarakhand,INDIA,,,3202,21.7,2,4.4,
3920,Nathaniel,NAGAR,Female,  nathaniel@company.com  ,XXXXXXXXXX,engineering,Senior Manager123,999999999,Begusarai,punjab,India,2008-09-15,Terminated,NULL,18.1,4,5.76,2022-06-10
6115,RIDHI,bala,Female,,XXXXXXXXXX,,,1122208,,,INDIA,01-01-1900,On Leave,10469,17.4,2,15.62,19/10/2021
8904,PUSHTI,ANDRA,F,pushti.andra@company.co.in,123456,  Data,SENIOR ANALYST,1569318,AGRA,Odisha,IND,,Active,-1,21.1,1,18.65,2026-01-05
9866,Aarna!@#,,OTHER,,+918712988836,FINANCE,,2849132,Howrah,meghalaya,,31-13-2023,Terminated,,24.6,2,29.7,2024-12-04
10667,  Ganga  ,Radhakrishnan,Unknown,ganga.radhakrishnan@company.com,XXXXXXXXXX,,,0,Gaya,chhattisgarh,,2026-09-15,ACTIVE,NULL,19.3,5,22.35,02/07/2021
7308,VRISHTI,gandhi,Unknown,vrishti_gandhi@company,+1-933-7559,Operations,,,TIRUNELVELI,,  india  ,31-13-2023,Terminated,NULL,16.0,3,5.97,2023-05-23
9589,Hitesh,  Bhatnagar  ,,Hitesh@,+91 8614512836,ENGINEERING,Consultant123,2277582,,tripura,IND,,ACTIVE,NULL,13.3,4,9.8,2023-06-26
7033,  Bina  ,Khanna,female,bina_khanna@company,123456,IT,Director,1920213,Tinsukia,Arunachal Pradesh,India,,active,5988,23.7,4,,
7553,  Damyanti  ,  Nanda  ,F,damyanti.nanda@company.co.in,+91 6627528506,hr,,2665514,Nashik,Goa,,2027-04-09,On Leave,NULL,2.6,3,17.48,2099-01-01
4670,Eiravati,handa,male,eiravati.handa@company.com,+919986067073,FINANCE,Lead123,999999999,,meghalaya,INDIA,2006-09-11,Active,1031,2.7,2,-5,
3433,Ekiya!@#,  Viswanathan  ,OTHER,DUPLICATE@company.com,123456,HR,Senior Manager123,-21147,,,,2026-08-25,Active,NULL,0.6,3,17.39,2022-01-03
1056,IRA,Khare,female,ira.khare@company.com,+91 8640377180,,SENIOR MANAGER,1689819,Aurangabad,Gujarat,India,2022/05/10,On Leave,NULL,24.9,5,23.36,2023-04-10
8769,Krish,JAIN,female,  krish@company.com  ,XXXXXXXXXX,engineering,VP,,,Assam,india,2027-02-02,On Leave,NULL,22.9,3,22.23,2099-01-01
7192,krisha,,M,krisha_deep@company,+917350160411,Product,LEAD,,,,  india  ,2026-07-26,Inactive,NULL,16.7,2,1.79,13/12/2021
6098,AARUSH,SANKARAN,Female,aarush_sankaran@company,+917298658344,marketing,VP,,,punjab,India,2019-08-16,active,99999999,5.5,3,8.42,
6093,  Ishani  ,Ramesh!@#,MALE,DUPLICATE@company.com,123456,IT,,,,Nagaland,INDIA,2004-09-30,,NULL,,5.0,12.82,20/03/2023
8788,Naveen,,Male,DUPLICATE@company.com,XXXXXXXXXX,IT,,2963373,Pallavaram,Andhra Pradesh,,2017-09-05,ACTIVE,,17.7,4,16.94,2099-01-01
3159,IRA,tripathi,F,ira_tripathi@company,+919172470774,  Data,Senior Manager123,2033579,,West Bengal,India ,,active,2114,17.9,2,22.92,2099-01-01
4104,Falguni!@#,  Sahota  ,Unknown,falguni.sahota@company.co.in,9834396474,,CONSULTANT,,,assam,,2027-03-24,,NULL,3.2,NULL,27.41,02/08/2024
9543,LAKSHIT,Borra!@#,Unknown,,9851179195,,,0,,Gujarat,India ,2022/05/10,INACTIVE,8009,0.6,5,13.79,2099-01-01
7451,ABEER,Minhas,M,DUPLICATE@company.com,+917270655301,,Associate123,2137752,GUDIVADA,,Bharat,2022/05/10,Terminated,4971,18.4,3,16.16,2024-11-14
8859,  Yashasvi  ,  Chatterjee  ,female,DUPLICATE@company.com,+1-752-1489,  Sales,Associate,999999999,,haryana,India,2026-11-19,Active,1323,21.4,NULL,6.41,
3674,OMISHA,Chandra,Unknown,  omisha@company.com  ,+91 7640236558,finance,,0,Mathura,,India ,,active,NULL,11.8,3,17.63,01/11/2024
1295,Lipika,golla,Male,not-an-email,+1-381-2193,operations,Manager123,0,Bahraich,kerala,India,2021-05-24,ACTIVE,-1,18.7,9,9.23,2025-11-02
6077,Joshua,sane,Female,  joshua@company.com  ,XXXXXXXXXX,Data,Associate123,1964975,KOLHAPUR,Rajasthan,India,,ACTIVE,NULL,5.8,3,1.01,
8730,ABDUL,jain,Male,abdul.jain@company.co.in,+91 8111727478,,DIRECTOR,1327407,ASANSOL,,Bharat,2022/05/10,,,6.6,5,22.28,13/07/2023
4787,kiaan,wali,M,kiaan.wali@company.com,+916337883804,Engineering,VP123,901495,,,INDIA,31-13-2023,Terminated,-1,8.8,5,-5,2099-01-01
9408,Pushti!@#,Ghosh,,Pushti@,+91 9889345587,Marketing,Consultant,,MORBI,Goa,IND,31-13-2023,On Leave,,0.8,NULL,11.76,08/10/2022
5174,mason,  Kapadia  ,male,mason.kapadia@company.co.in,+917197178917,Sales,ANALYST,0,RAJAHMUNDRY,,india,2027-03-26,Terminated,99999999,19.9,NULL,11.93,2024-09-16
7460,Girish,MAGAR,male,DUPLICATE@company.com,,,,,Vellore,,IND,2010-12-22,On Leave,-1,7.4,5,22.24,2025-01-07
1527,Adweta!@#,  Chaudhari  ,OTHER,,XXXXXXXXXX,  Sales,,662478,,,IND,2026-09-28,On Leave,-1,10.3,5.0,5.05,2025-03-28
4668,imaran,nigam,MALE,imaran_nigam@company,9890108427,FINANCE,SENIOR ANALYST,1760251,VISAKHAPATNAM,,Bharat,2022/05/10,Inactive,-1,12.7,7,10.43,18/01/2024
1650,Veer,randhawa,OTHER,veer.randhawa@company.co.in,123456,marketing,Manager,2279310,Tadipatri,,,31-13-2023,On Leave,-1,21.6,,25.22,20/12/2025
5257,  Qushi  ,patla,Male,qushi.patla@company.com,XXXXXXXXXX,Legal,CONSULTANT,366087,Haldia,kerala,india,2026-06-18,Terminated,8416,,5,14.44,
4001,Yug,palla,M,yug.palla@company.co.in,,finance,,828321,Korba,maharashtra,india,2022/05/10,Terminated,NULL,7.2,1,14.96,15/03/2026
7754,HEMAL,Roy!@#,Female,hemal.roy@company.com,,  Marketing,Consultant,-2272,,odisha,india,31-13-2023,ACTIVE,,24.8,3,18.35,24/06/2021
9714,Zansi!@#,goel,Female,  zansi@company.com  ,+916215541241,Sales,Intern123,1079743,,,Bharat,01-01-1900,INACTIVE,6542,9.7,9,4.02,2023-07-26
5415,YASHVI,Roy,OTHER,yashvi.roy@company.co.in,+1-853-6587,product,ASSOCIATE,,,,INDIA,2021-11-22,Inactive,,24.0,3,23.5,2021-09-26
8827,  Vasudha  ,  Sahni  ,female,vasudha.sahni@company.com,123456,  IT,,,,,INDIA,2013-11-16,INACTIVE,99999999,14.3,NULL,2.62,11/11/2022
6193,Aahana,  Gour  ,Female,,XXXXXXXXXX,ENGINEERING,,999999999,,Chhattisgarh,,2022/05/10,,NULL,9.5,4,17.16,2099-01-01
2007,ANVI,Aurora,,Anvi@,9822434510,marketing,Manager123,1155648,Kurnool,odisha,india,,Terminated,NULL,21.4,1,3.94,
4734,  Pranav  ,karan,female,pranav.karan@company.co.in,+91 9143335405,,Manager,2954096,Nizamabad,Maharashtra,IND,2022/05/10,Inactive,NULL,0.6,1,22.08,
4895,Gavin!@#,ranganathan,M,gavin.ranganathan@company.com,+917464549056,  HR,Consultant,1573558,Bhusawal,mizoram,  india  ,01-01-1900,Inactive,99999999,4.2,2,14.54,15/06/2024
10345,  Anmol  ,Sharma!@#,female,anmol_sharma@company,+916476651365,MARKETING,VP123,2254318,,Punjab,,31-13-2023,ACTIVE,,14.9,NULL,27.61,2026-02-24
9062,ARADHANA,  Mand  ,F,aradhana_mand@company,+919501694783,  IT,,999999999,,Odisha,INDIA,2027-01-14,Active,5471,2.0,,7.79,19/02/2024
7321,Sanya!@#,Deep!@#,female,sanya.deep@company.co.in,+916061305130,Marketing,INTERN,2976751,,,Bharat,31-13-2023,INACTIVE,-1,15.4,2,19.35,2099-01-01
2739,Vedant!@#,Gulati!@#,,  vedant@company.com  ,,HR,,,Bhopal,chhattisgarh,Bharat,2022/05/10,Active,99999999,22.6,7,6.8,2099-01-01
2677,Yochana,Ravi!@#,,Yochana@,123456,marketing,Consultant,-31359,SURENDRANAGAR DUDHREJ,,  india  ,01-01-1900,On Leave,NULL,4.7,4,6.3,2099-01-01
4029,EKBAL,MUNI,OTHER,  ekbal@company.com  ,+918563961790,hr,,999999999,Arrah,,India,,active,,4.9,5.0,15.08,2099-01-01
8492,vasatika,  Randhawa  ,male,vasatika_randhawa@company,9887898263,Product,,-47190,Morena,,IN,,INACTIVE,-1,20.1,3,21.93,2099-01-01
2704,  Rajeshri  ,Bhandari!@#,,rajeshri.bhandari@company.com,+1-357-8567,MARKETING,Consultant,999999999,MANGALORE,,Bharat,01-01-1900,Active,10549,9.0,9,9.28,2099-01-01
1422,osha,Shan!@#,Female,  osha@company.com  ,123456,Finance,Intern123,-34644,Ujjain,Sikkim,INDIA,2003-03-21,Terminated,1465,0.6,3,24.0,2099-01-01
10604,Dhruv!@#,D’Alia,Male,  dhruv@company.com  ,,ENGINEERING,Senior Analyst,2374232,ELURU,,Bharat,31-13-2023,ACTIVE,-1,2.3,4,27.09,
10556,Warhi!@#,Tata,Male,Warhi@,+91 9062073383,  HR,SENIOR MANAGER,1535593,,Sikkim,,01-01-1900,ACTIVE,10530,21.3,4,26.75,2099-01-01
1369,Meera!@#,varkey,F,,123456,,Senior Manager,,HINDUPUR,Assam,INDIA,01-01-1900,Active,,7.3,5.0,28.96,
2090,RADHA,SAMI,Unknown,radha.sami@company.com,+1-654-4948,  HR,Senior Analyst123,889025,SOLAPUR,,IND,2022/05/10,ACTIVE,5431,9.4,5,19.97,2022-04-17
3401,Ranbir!@#,Bora,OTHER,not-an-email,,data,SENIOR MANAGER,,,manipur,INDIA,2005-11-10,Active,10856,22.7,3,5.54,
7967,Kala,Ratta,Female,kala.ratta@company.com,,DATA,VP123,1539363,BARDHAMAN,Uttar Pradesh,,31-13-2023,INACTIVE,99999999,3.5,5.0,18.47,
3837,QUINCY,,Female,  quincy@company.com  ,+918364673168,hr,Consultant123,0,Dhule,,INDIA,,,,8.6,3,5.47,
6165,nimrat,  Sarin  ,MALE,Nimrat@,+91 8466044939,marketing,Senior Analyst,-16043,MUZAFFARPUR,Arunachal Pradesh,India,2022/05/10,On Leave,NULL,11.3,1,18.37,17/08/2021
7369,AMARA,Bhakta,OTHER,Amara@,XXXXXXXXXX,Sales,VP123,2533622,TENALI,Gujarat,INDIA,2022/05/10,ACTIVE,,2.9,2,13.9,
3055,Andrew,Pall!@#,female,andrew.pall@company.co.in,123456,hr,Director,999999999,,Mizoram,IND,31-13-2023,Terminated,-1,22.3,1,5.31,
8909,  Raghav  ,  Brahmbhatt  ,Unknown,raghav.brahmbhatt@company.co.in,,it,,2383151,ANANTAPUR,,,2022/05/10,,99999999,24.5,9,28.84,2099-01-01
2531,dalaja,  Ramakrishnan  ,OTHER,DUPLICATE@company.com,XXXXXXXXXX,,Senior Analyst123,2889268,,chhattisgarh,,01-01-1900,INACTIVE,99999999,14.6,4,105,
9550,Idika!@#,walia,Male,not-an-email,+916792175158,PRODUCT,VP,,,Madhya Pradesh,India ,31-13-2023,Inactive,99999999,,NULL,12.53,2099-01-01
4178,Om,  Jaggi  ,female,Om@,123456,DATA,,2692768,AMRITSAR,himachal pradesh,India,2022/05/10,active,NULL,7.9,5,105,2099-01-01
4502,HARRISON,PINGLE,Female,harrison_pingle@company,+917071285128,Marketing,Manager,-19817,Adoni,,,,Inactive,NULL,11.8,3,2.38,2023-07-23
5842,Rohan!@#,  Chokshi  ,Male,rohan.chokshi@company.com,+917576357657,  Operations,VP,1799929,CUTTACK,,india,01-01-1900,ACTIVE,3670,9.7,3,18.55,2099-01-01
10187,Baljiwan,,,DUPLICATE@company.com,XXXXXXXXXX,finance,Consultant,501983,Bhopal,,Bharat,2022/05/10,Active,99999999,15.7,9,9.62,2023-09-10
5417,  Januja  ,pall,Unknown,,,legal,,2556935,,maharashtra,India,,On Leave,-1,10.6,5.0,6.34,2024-05-17
8697,PATRICK,varughese,,patrick.varughese@company.co.in,9812608801,sales,Associate,0,DHULE,meghalaya,IND,2008-08-09,active,,16.8,4,0.86,2099-01-01
8513,saksham,  Srivastava  ,MALE,,+1-348-9857,  Data,Director123,311402,BHATPARA,goa,india,01-01-1900,Inactive,,14.1,4,19.81,18/09/2021
7908,wakeeta,ISSAC,,wakeeta.issac@company.com,+1-999-2610,  Data,VP123,,HAZARIBAGH,,IND,01-01-1900,Active,9400,23.4,4,2.81,
10037,  Veda  ,toor,female,veda_toor@company,XXXXXXXXXX,  Marketing,,-8301,HUBLI–DHARWAD,,INDIA,2013-04-05,On Leave,NULL,23.5,3,1.63,
4375,raksha,KOTA,F,DUPLICATE@company.com,9847013272,Operations,,,MANGALORE,Uttar Pradesh,India ,2026-09-22,active,9529,17.7,4,23.44,22/08/2021
7628,hemangini,Subramanian!@#,MALE,hemangini.subramanian@company.co.in,+91 8375269541,Product,Manager123,2958656,Sangli-Miraj & Kupwad,Uttar Pradesh,  india  ,2026-07-24,ACTIVE,-1,1.2,1,10.04,16/11/2021
3554,ojasvi,bakshi,Female,Ojasvi@,9854653615,legal,,0,Nagercoil,odisha,india,2018-05-22,ACTIVE,99999999,15.9,5,6.39,2099-01-01
2172,faqid,Pau!@#,M,faqid.pau@company.com,123456,Sales,Director123,0,PANIHATI,Sikkim,IN,31-13-2023,Inactive,NULL,18.0,5,17.81,2099-01-01
10283,ekani,Pandey,Unknown,ekani.pandey@company.co.in,,  Legal,VP,1299210,KALYAN-DOMBIVLI,,india,,Inactive,-1,12.9,4,22.18,28/11/2025
3267,omkaar,Baral!@#,Female,  omkaar@company.com  ,9830348850,sales,Director,999999999,Indore,Sikkim,IN,2026-08-09,Terminated,,15.4,1,14.51,16/03/2026
4770,EKAPAD,agate,M,Ekapad@,9891085104,OPERATIONS,,0,NEW DELHI,Tamil Nadu,India,31-13-2023,On Leave,,8.6,3,1.48,2025-04-29
2323,UNNATI,  Uppal  ,Unknown,unnati_uppal@company,,Product,Intern123,999999999,MACHILIPATNAM,Bihar,,2026-09-05,active,,24.7,2,26.37,2099-01-01
1569,Charita!@#,KOSHY,male,charita.koshy@company.com,XXXXXXXXXX,HR,,402421,MUZAFFARNAGAR,Nagaland,India,2027-01-21,Inactive,,16.9,4,23.06,
10117,Pooja!@#,dar,male,,+1-344-1465,Operations,SENIOR MANAGER,2379362,SHIVPURI,arunachal pradesh,,2020-12-16,Active,NULL,,1,23.89,2023-06-09
5045,  Kashish  ,Bora,female,not-an-email,9869143472,  Data,CONSULTANT,2671772,SIRSA,tripura,Bharat,2022/05/10,active,1924,16.5,5,4.89,2024-05-04
5804,Gaurav!@#,chowdhury,F,gaurav_chowdhury@company,+91 7670582105,Engineering,VP,999999999,BIDAR,,India ,2026-11-06,,99999999,24.3,5,14.0,02/07/2025
10374,quincy,sood,Female,not-an-email,+1-648-3604,FINANCE,Consultant123,-22640,PATNA,manipur,  india  ,01-01-1900,Terminated,2417,22.7,3,25.97,09/11/2021
4244,  Ranbir  ,divan,female,not-an-email,XXXXXXXXXX,,,999999999,Thiruvananthapuram,,INDIA,31-13-2023,active,10752,9.1,4,13.63,03/05/2024
1810,lajita,  Wali  ,OTHER,lajita.wali@company.co.in,+1-863-3059,,Senior Manager123,2146396,Kollam,,IND,2026-11-18,On Leave,,18.7,4,8.46,2023-03-14
5963,Faqid,BAL,OTHER,,123456,SALES,,2445708,Arrah,,India,2022/05/10,active,99999999,6.5,5.0,10.99,2099-01-01
7193,  Vansha  ,  Oak  ,Male,vansha_oak@company,+916917732946,,Senior Analyst,412198,KORBA,Kerala,Bharat,31-13-2023,Terminated,NULL,18.6,7,20.46,2099-01-01
7269,Ikshita!@#,  Naik  ,male,not-an-email,+919140556311,product,LEAD,0,,chhattisgarh,IN,01-01-1900,active,-1,15.3,,23.16,15/09/2024
3026,Wridesh,,OTHER,DUPLICATE@company.com,+91 8243856121,  IT,MANAGER,965833,UDAIPUR,telangana,India,,On Leave,NULL,5.8,3,3.21,
2361,Aradhana,  Shan  ,MALE,aradhana.shan@company.co.in,+1-175-8960,IT,,,Ghaziabad,,INDIA,01-01-1900,Active,NULL,,5,,29/03/2024
3609,  Yashasvi  ,RAVEL,F,yashasvi.ravel@company.co.in,,OPERATIONS,SENIOR ANALYST,2499116,Surat,,INDIA,2018-09-02,Terminated,8939,12.1,5.0,24.94,18/04/2023
1183,Rajata!@#,narayan,,Rajata@,XXXXXXXXXX,  Finance,CONSULTANT,2356628,Rourkela,Manipur,,01-01-1900,,NULL,20.8,1,16.56,2026-02-10
1667,Xiti!@#,GOKHALE,Unknown,xiti.gokhale@company.com,XXXXXXXXXX,DATA,Lead123,999999999,Dehri,Odisha,India,2026-08-15,On Leave,,12.8,4,18.89,23/08/2023
1306,TANISH,HANS,Unknown,tanish_hans@company,XXXXXXXXXX,  Product,Senior Manager,2130269,GWALIOR,,,2001-06-14,ACTIVE,5996,23.6,2,,12/02/2025
2723,  Daksha  ,Deshmukh,female,daksha.deshmukh@company.co.in,+91 6522022825,,Manager,999999999,NAGAON,,Bharat,2026-06-18,ACTIVE,3568,18.6,1,17.02,
6788,Meera,  Gala  ,Male,not-an-email,9829012058,SALES,,,,,  india  ,2009-12-05,Terminated,3518,1.3,3,28.43,2022-04-04
6006,GAUTAMI,Peri!@#,,gautami.peri@company.co.in,9872040596,LEGAL,Senior Analyst123,1119156,Proddatur,Bihar,,,INACTIVE,4775,15.4,4,0.43,19/03/2023
1944,RAKSHA,Pandit,OTHER,,123456,Legal,,999999999,GOPALPUR,,,01-01-1900,ACTIVE,-1,18.9,7,17.03,07/10/2024
2513,gaurang,Nadkarni!@#,Unknown,Gaurang@,9833422753,IT,SENIOR ANALYST,0,MOTIHARI,tripura,India,2022/05/10,ACTIVE,NULL,20.4,9,3.34,2099-01-01
8039,nimrat,  Sibal  ,F,nimrat.sibal@company.co.in,9853803070,  Sales,DIRECTOR,999999999,,himachal pradesh,IND,2022/05/10,INACTIVE,,4.7,3,21.6,21/10/2022
5860,RAGHAV,narasimhan,MALE,raghav.narasimhan@company.com,+1-338-8646,Sales,Lead,1832705,Nanded,,INDIA,31-13-2023,Inactive,,7.6,4,4.46,2022-05-23
6126,Idika,Krishnan!@#,female,idika.krishnan@company.com,,,,999999999,Haridwar,Nagaland,,2017-12-30,Active,99999999,4.0,1,-5,2022-07-25
5852,henry,behl,M,henry.behl@company.com,XXXXXXXXXX,ENGINEERING,Analyst123,1091451,Udupi,madhya pradesh,  india  ,2026-12-12,On Leave,-1,21.4,9,0.45,
1974,lekha,Palla,,lekha_palla@company,123456,finance,SENIOR ANALYST,,,punjab,,31-13-2023,Terminated,,2.0,1,-5,2024-03-14
6185,  Atharv  ,MAJUMDAR,female,,+918395071892,  Legal,,2431963,,Karnataka,India,,,99999999,18.1,5.0,21.79,
10309,  Alka  ,DALAL,Male,alka_dalal@company,+91 7289378027,,Director123,-22084,PURNIA,gujarat,,01-01-1900,active,99999999,17.3,,105,17/01/2022
7453,hardik,jha,Male,hardik.jha@company.com,XXXXXXXXXX,LEGAL,,,Muzaffarnagar,,,01-01-1900,Terminated,,10.8,1,23.55,2099-01-01
4658,yamini,GOSWAMI,Female,DUPLICATE@company.com,9826364059,marketing,DIRECTOR,,Nandyal,Manipur,Bharat,2022/05/10,ACTIVE,,18.0,,0.96,20/04/2022
1635,Upadhriti,Mandal,MALE,upadhriti_mandal@company,+918312912869,PRODUCT,,1193070,,,IND,2015-02-06,INACTIVE,,23.3,1,28.53,
9493,mohini,Arora!@#,,  mohini@company.com  ,+1-327-7504,PRODUCT,Associate,999999999,,,INDIA,01-01-1900,On Leave,NULL,16.5,1,16.75,19/05/2025
8885,Rudra,KOTHARI,Female,rudra_kothari@company,XXXXXXXXXX,Product,VP,1922526,,himachal pradesh,india,01-01-1900,Terminated,,6.9,3,-5,
1856,Manya!@#,Menon!@#,Female,Manya@,+919155412358,SALES,Senior Analyst123,0,NANGLOI JAT,,IN,2006-11-27,Active,NULL,21.7,2,19.78,2099-01-01
5862,Finn!@#,  Sarin  ,Female,Finn@,9863871679,it,LEAD,1315966,,,india,01-01-1900,INACTIVE,7617,7.3,NULL,8.81,2025-08-14
10929,Tara!@#,,OTHER,  tara@company.com  ,+91 6082810225,Marketing,VP123,0,MYSORE,Odisha,india,2022/05/10,ACTIVE,NULL,,2,11.45,
4497,  Maya  ,edwin,female,maya.edwin@company.co.in,123456,OPERATIONS,Analyst,,Ghaziabad,sikkim,  india  ,2027-03-30,On Leave,8812,20.9,5.0,13.08,2022-05-19
7669,Quincy,Batta,M,quincy_batta@company,,Product,Intern123,1818504,JHANSI,Gujarat,  india  ,2022/05/10,active,,5.5,9,3.17,
7887,osha,Pingle!@#,OTHER,  osha@company.com  ,+91 9408609970,OPERATIONS,Intern,-31204,Udaipur,Manipur,Bharat,01-01-1900,INACTIVE,NULL,8.3,7,18.44,
1005,  Inaya  ,Chopra!@#,female,inaya_chopra@company,9838789440,,Associate,2543120,Raiganj,west bengal,INDIA,31-13-2023,Inactive,NULL,1.6,1,26.34,
2002,Pahal,Nair!@#,male,,9852319309,HR,Director123,1212978,New Delhi,,Bharat,2022/05/10,,5580,17.8,5,17.78,2099-01-01
7624,Banjeet!@#,Pingle,OTHER,  banjeet@company.com  ,123456,ENGINEERING,Senior Manager123,1417737,Hubli–Dharwad,,INDIA,01-01-1900,Terminated,,8.5,5,22.92,2022-06-07
8653,Gautami,Shankar!@#,OTHER,  gautami@company.com  ,+1-830-1698,,Associate,1277677,,bihar,India ,31-13-2023,Inactive,99999999,11.5,5,18.33,
6949,MITESH,dixit,male,mitesh.dixit@company.com,+1-443-9374,Data,Lead123,-46054,Ghaziabad,west bengal,India,2022/05/10,ACTIVE,NULL,18.7,2,15.59,2099-01-01
2633,Anvi,  Pillai  ,female,DUPLICATE@company.com,+91 8659522616,it,Consultant,2221427,BAREILLY,tamil nadu,India,,On Leave,99999999,12.5,2,18.67,2099-01-01
4288,aradhana,Pathak!@#,Unknown,aradhana.pathak@company.co.in,123456,  Finance,,-2162,,,India,2014-05-21,active,NULL,16.2,2,23.44,2024-04-20
10298,UDANT,goswami,F,  udant@company.com  ,+1-389-7120,Operations,MANAGER,2944264,ALWAR,,IND,01-01-1900,On Leave,-1,,1,12.21,2099-01-01
8982,Rohan,Naidu!@#,OTHER,not-an-email,XXXXXXXXXX,sales,Senior Manager123,0,RAMPUR,Bihar,India,01-01-1900,Terminated,99999999,10.6,1,2.1,2099-01-01
5363,  Omkaar  ,RATTI,male,omkaar.ratti@company.com,+91 9344531589,,Senior Analyst,-27506,,assam,IND,2026-07-09,ACTIVE,NULL,24.6,2,105,2099-01-01
1293,ranveer,Sahota!@#,,,+91 9124917052,IT,Senior Analyst123,999999999,Bidar,Karnataka,india,2022/05/10,active,-1,14.3,3,24.79,02/09/2024
5427,  Upasna  ,BATTA,MALE,upasna.batta@company.co.in,,,Senior Analyst123,0,,Gujarat,,,INACTIVE,-1,6.8,3,105,
7722,Abhiram!@#,SIBAL,MALE,Abhiram@,+1-992-2415,,Consultant,-42742,Faridabad,manipur,India ,2027-01-03,ACTIVE,NULL,18.8,3,20.28,05/04/2024
4058,Indira,CHERIAN,OTHER,,,Product,Director123,,GANDHINAGAR,,india,01-01-1900,Terminated,3924,0.0,4,6.58,
2812,sathvik,  Mallick  ,,  sathvik@company.com  ,123456,,,0,BURHANPUR,,IN,,Inactive,,23.3,3,0.77,
1767,  Nitara  ,  Bakshi  ,Male,,+91 9600474331,sales,LEAD,999999999,TIRUPATI,,India ,2009-10-31,Terminated,,6.5,2,12.65,2022-05-25
1625,Neel,Banik!@#,male,neel_banik@company,,,Senior Analyst123,999999999,RAJKOT,Himachal Pradesh,IND,01-01-1900,Terminated,-1,3.6,1,23.18,01/03/2024
1761,Pratyush,Nazareth,Female,DUPLICATE@company.com,+91 6903633651,,,0,Imphal,,IND,,Terminated,99999999,18.0,NULL,17.43,
10668,  Watika  ,Din,OTHER,watika.din@company.com,,  Sales,,-36466,SAHARSA,Arunachal Pradesh,,2022/05/10,On Leave,9759,15.1,5,105,2023-04-11
3529,Dhriti!@#,das,MALE,DUPLICATE@company.com,123456,  IT,Associate123,2708197,Kozhikode,Uttarakhand,India,01-01-1900,,5598,18.5,3,23.21,04/02/2025
4960,  Ekbal  ,Bail!@#,,Ekbal@,XXXXXXXXXX,  Marketing,Director,2875769,Durg,Goa,INDIA,2022/05/10,Terminated,-1,2.9,3,7.25,2099-01-01
1083,Oliver!@#,Bora,female,oliver.bora@company.com,9872421259,  IT,,2728260,MANGO,gujarat,,01-01-1900,On Leave,NULL,15.0,4,22.96,2025-11-05
7067,adweta,Chanda,,  adweta@company.com  ,XXXXXXXXXX,SALES,Senior Analyst123,1531774,DINDIGUL,Arunachal Pradesh,India ,,,,15.4,3,22.67,
